,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
43,"Dos Mil 16","Bad Bunny",1908741,https://open.spotify.com/track/4d4ZXH4dr5bYfgErHiZCX2
44,Shivers,"Ed Sheeran",1880903,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
45,"Un Coco","Bad Bunny",1868242,https://open.spotify.com/track/6VrQTLzzuyGIYjUDe4kAZk
46,"Otro Atardecer","Bad Bunny",1836993,https://open.spotify.com/track/0E0DRHf5PfMeor0ZCwB3oT
47,Envolver,Anitta,1829407,https://open.spotify.com/track/3FkeNbs9Zeiqkr3WkbOiGp
48,Aguacero,"Bad Bunny",1799667,https://open.spotify.com/track/2uflssWlCaJ6CbTMOsUpNI
49,abcdefu,GAYLE,1780910,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
50,Desesperados,"Rauw Alejandro",1761438,https://open.spotify.com/track/6mmPpaltUZK7xjNlBPQQ0p
51,"Un Verano Sin Ti","Bad Bunny",1739548,https://open.spotify.com/track/18HOjcvTVV7W8YzBuOsAPS
52,"Where Are You Now","Lost Frequencies",1735218,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
53,"good 4 u","Olivia Rodrigo",1715356,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
54,"Easy On Me",Adele,1670685,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
55,"The Motto",Tiësto,1656928,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
56,"Rich - Interlude","Kendrick Lamar",1653282,https://open.spotify.com/track/2Az5ykbQiZtFWtACCMvWlP
57,"Mr. Morale","Kendrick Lamar",1641550,https://open.spotify.com/track/7zvfDihYiJ8RQ1nRcpKBF5
58,"X ÚLTIMA VEZ","Daddy Yankee",1635543,https://open.spotify.com/track/48AJSd42lXpicsGqcgopof
59,"Enséñame a Bailar","Bad Bunny",1629240,https://open.spotify.com/track/2NMjggapJcXXM7WccGEBUO
60,"Stefania (Kalush Orchestra)",KALUSH,1620036,https://open.spotify.com/track/2vHzOWRKYPLu8umRPIFuOq
61,"THATS WHAT I WANT","Lil Nas X",1595592,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
62,"Wait a Minute!",WILLOW,1595288,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
63,"ULTRA SOLO","Polimá Westcoast",1591888,https://open.spotify.com/track/0OTNHGKcqQbk51bOYe462Y
64,"Bad Habits","Ed Sheeran",1587786,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
65,"Another Love","Tom Odell",1579050,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
66,Dandelions,"Ruth B.",1571758,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
67,"Fuera del mercado","Danny Ocean",1541464,https://open.spotify.com/track/1UdzJEpgJxtuXAlCOvD4S0
68,Crown,"Kendrick Lamar",1541358,https://open.spotify.com/track/2IwbW2jd0Ncv99Aroe77Ru
69,"El Apagón","Bad Bunny",1523425,https://open.spotify.com/track/0UvZcEfpzVyx47QsRbjyBz
70,"Watermelon Sugar","Harry Styles",1521606,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
71,Jordan,"Ryan Castro",1511218,https://open.spotify.com/track/2rDZhKnPaPG054ExZ6nXUS
72,"Sweater Weather","The Neighbourhood",1508621,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
73,Pepas,Farruko,1508244,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
74,"Blinding Lights","The Weeknd",1496021,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
75,Callaita,"Bad Bunny",1466758,https://open.spotify.com/track/71wFwRo8xGc4lrcyKwsvba
76,"Until I Found You","Stephen Sanchez",1450173,https://open.spotify.com/track/0T5iIrXA4p5GsubkhuBIKV
77,"Auntie Diaries","Kendrick Lamar",1443375,https://open.spotify.com/track/19Fg3WrTfo35Ji3PtfZE6J
78,"House of Memories","Panic! At The Disco",1422543,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ
79,"My Universe",Coldplay,1418090,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
80,"Dua Lipa","Jack Harlow",1413660,https://open.spotify.com/track/0LnS7aOdOdI1dNKZqdOLz4
81,Agosto,"Bad Bunny",1404757,https://open.spotify.com/track/0wihfILRNOwE2156Shezc8
82,"Light Switch","Charlie Puth",1396333,https://open.spotify.com/track/3AVXwaOGCEL8cmBecfcsFJ
83,traitor,"Olivia Rodrigo",1395534,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
84,Boyfriend,"Dove Cameron",1383983,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj
85,"That That (prod. & feat. SUGA of BTS)",PSY,1376863,https://open.spotify.com/track/5oH4DQAuu1J1800RzUsBWa
86,Mirror,"Kendrick Lamar",1367782,https://open.spotify.com/track/5LOiuvbH62YGtnwe6Ltt4T
87,"In The Stars","Benson Boone",1350889,https://open.spotify.com/track/1ei3hzQmrgealgRKFxIcWn
88,SUPERMODEL,Måneskin,1342887,https://open.spotify.com/track/63WuQOXohQIxOxIFA2K7bR
89,"You Proof","Morgan Wallen",1339701,https://open.spotify.com/track/5uU1uuyaUIBOiiUSQG7Wl3
90,"Savior - Interlude","Kendrick Lamar",1334940,https://open.spotify.com/track/5PPUw4Xo3Hz6rl4GpBfd3c
91,"Kiss Me More (feat. SZA)","Doja Cat",1321266,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
92,"I Love You So","The Walters",1318504,https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc
93,Yonaguni,"Bad Bunny",1315952,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
94,"drivers license","Olivia Rodrigo",1294299,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
95,"Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)",Tainy,1289308,https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB
96,"Need to Know","Doja Cat",1273675,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
97,"Levitating (feat. DaBaby)","Dua Lipa",1271772,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
98,Infinity,"Jaymes Young",1263035,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
99,"Thousand Miles","The Kid LAROI",1262726,https://open.spotify.com/track/1r8ZCjfrQxoy2wVaBUbpwg
100,"Mother I Sober (feat. Beth Gibbons of Portishead)","Kendrick Lamar",1254579,https://open.spotify.com/track/6NZOc8kO0Fxo0fLPvIdLnW
101,505,"Arctic Monkeys",1238662,https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
102,"Save Your Tears","The Weeknd",1227580,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
103,"Angel Baby","Troye Sivan",1215427,https://open.spotify.com/track/2m6Ko3CY1qXNNja8AlugNc
104,"deja vu","Olivia Rodrigo",1206008,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
105,Bones,"Imagine Dragons",1187917,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G
106,"No Role Modelz","J. Cole",1176127,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr
107,"Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","The Weeknd",1160487,https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX
108,"Happier Than Ever","Billie Eilish",1151547,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
109,"PUFFIN ON ZOOTIEZ",Future,1145746,https://open.spotify.com/track/1qMMYpVatbRITKCfq1gasi
110,"Beautiful Girl",Luciano,1145474,https://open.spotify.com/track/2XRn6Qu0Wd1KvOND8JbaTx
111,"Paulo Londra: Bzrp Music Sessions, Vol. 23",Bizarrap,1123966,https://open.spotify.com/track/2uky0VCI2EZni0nArOPznM
112,"SPACE MAN","Sam Ryder",1113876,https://open.spotify.com/track/3nhGk6VnrDHy67pXvMhdPa
113,"MONTERO (Call Me By Your Name)","Lil Nas X",1096706,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
114,"Without Me",Eminem,1080788,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
115,"Yo Voy (feat. Daddy Yankee)","Zion & Lennox",1057198,https://open.spotify.com/track/5gflgO9EPbIBf16n5TKnQS
116,Beggin',Måneskin,1053950,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
117,Pasoori,"Shae Gill",1048687,https://open.spotify.com/track/7lvDsmTRXFE3dK4OjvRiWB
118,"Te Felicito",Shakira,1048286,https://open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt
119,Softcore,"The Neighbourhood",1047570,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha
120,"she's all i wanna be","Tate McRae",1043104,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW
121,"lovely (with Khalid)","Billie Eilish",1041524,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
122,Yellow,Coldplay,1029708,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
123,Pantysito,Alejo,1019150,https://open.spotify.com/track/4srcMdbm2qzVG98tJajHxp
124,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",1016003,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
125,Believer,"Imagine Dragons",1009927,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
126,"Churchill Downs (feat. Drake)","Jack Harlow",1004280,https://open.spotify.com/track/3EMp20j5E42MxfFbsEsIvD
127,"Don't Start Now","Dua Lipa",998507,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
128,"The Heart Part 5","Kendrick Lamar",997508,https://open.spotify.com/track/5MMW4CZsZiZt2iuqAXzzWC
129,"LOVE DIVE",IVE,989356,https://open.spotify.com/track/0Q5VnK2DYzRyfqQRJuUtvi
130,"One Right Now (with The Weeknd)","Post Malone",988182,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
131,"Do It To It",ACRAZE,988117,https://open.spotify.com/track/20on25jryn53hWghthWWW3
132,ZOOM,Jessi,986305,https://open.spotify.com/track/4IaxDf2FixiQXq0mW7key9
133,Butter,BTS,981578,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB
134,"When You're Gone","Shawn Mendes",978371,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6
135,Payphone,"Maroon 5",976772,https://open.spotify.com/track/1XGmzt0PVuFgQYYnV2It7A
136,"Honest (feat. Don Toliver)","Justin Bieber",973581,https://open.spotify.com/track/2KdKh9vHbKW0tZLqtpxxI0
137,"TUS LÁGRIMAS",Mora,972025,https://open.spotify.com/track/30W8VKHrAZmHzObnwAoc1u
138,"The Real Slim Shady",Eminem,969810,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
139,FEARLESS,"LE SSERAFIM",968003,https://open.spotify.com/track/296nXCOv97WJNRWzIBQnoj
140,"Someone You Loved","Lewis Capaldi",960589,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
141,"Where Did You Go? (feat. MNEK)","Jax Jones",957396,https://open.spotify.com/track/3sa06xVNmLLYIxdNNmVQN8
142,Sunroof,"Nicky Youre",954676,https://open.spotify.com/track/4h4QlmocP3IuwYEj2j14p8
143,"Plan A","Paulo Londra",950530,https://open.spotify.com/track/2gpQi3hbcUAcEG8m2dlgfB
144,"Adore You","Harry Styles",938153,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
145,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",935983,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
146,Unstoppable,Sia,933271,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa
147,"With you",Jimin,933219,https://open.spotify.com/track/2gzhQaCTeNgxpeB2TPllyY
148,"Dark Red","Steve Lacy",928967,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
149,"10 Things I Hate About You","Leah Kate",923952,https://open.spotify.com/track/6Jkm5kUldvIqxzI1Pa7nXH
150,Dynamite,BTS,923388,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW
151,"Tacones Rojos","Sebastian Yatra",920107,https://open.spotify.com/track/6ylDpki1VpIsc525KC1ojF
152,DÁKITI,"Bad Bunny",918279,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
153,"Cool for the Summer","Demi Lovato",915642,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz
154,"Blank Space","Taylor Swift",908610,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
155,"Counting Stars",OneRepublic,908341,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
156,"After Dark",Mr.Kitty,903627,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn
157,"Bohemian Rhapsody - Remastered 2011",Queen,901704,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
158,"Die For You","The Weeknd",899293,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
159,"Todo De Ti","Rauw Alejandro",894022,https://open.spotify.com/track/3rdAz1fbUfZxYgaCviYhRo
160,"Locked out of Heaven","Bruno Mars",887684,https://open.spotify.com/track/5g7sDjBhZ4I3gcFIpkrLuI
161,Medallo,Blessd,884897,https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw
162,"Give That Wolf A Banana",Subwoolfer,883882,https://open.spotify.com/track/50Cf2eYv8zT3v2HAkwhIiL
163,"love nwantiti (ah ah ah)",CKay,882493,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
164,Iris,"The Goo Goo Dolls",880484,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
165,"This Love (Taylor’s Version)","Taylor Swift",879924,https://open.spotify.com/track/4d1CG5ei1E2vGbvmgf5KKv
166,"Demasiadas Mujeres","C. Tangana",878732,https://open.spotify.com/track/3GaGWoU1KfVqgl7vnRHP55
167,"Sweetest Pie","Megan Thee Stallion",878529,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh
168,"Good Looking","Suki Waterhouse",876106,https://open.spotify.com/track/5ZjV4yevHO1QhMw8AjyQbZ
169,"Shape of You","Ed Sheeran",875174,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
170,SloMo,Chanel,873764,https://open.spotify.com/track/3XREkzDHsWdBL5tybyCDBH
171,"Si Quieren Frontear",Duki,869366,https://open.spotify.com/track/6bQ5823aHmFVKLZW8E7rRo
172,"Smells Like Teen Spirit - Remastered",Nirvana,869331,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu
173,Riptide,"Vance Joy",865637,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
174,Toxic,BoyWithUke,865630,https://open.spotify.com/track/3M214U0mwSm041GsQR3nrO
175,"Daddy Issues","The Neighbourhood",865333,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
176,"You Right","Doja Cat",863247,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
177,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,862791,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1
178,Heather,"Conan Gray",854695,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
179,Flowers,"Lauren Spencer-Smith",851232,https://open.spotify.com/track/6Z165JvPnS8PYvGW8oLGLc
180,"The Nights",Avicii,851177,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
181,"De Diepte",S10,850716,https://open.spotify.com/track/7uQ7e7nzbtyX87eIYHpj6Z
182,Brividi,Mahmood,846594,https://open.spotify.com/track/1ZMGp9MTXbtAPvcKa0U3zS
183,Revenge,XXXTENTACION,838250,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
184,Perfect,"Ed Sheeran",833790,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
185,"A Tu Merced","Bad Bunny",831375,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
186,HUMBLE.,"Kendrick Lamar",829337,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
187,"One Dance",Drake,829055,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
188,"Mon Amour - Remix",zzoilo,827465,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
189,Circles,"Post Malone",825886,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
190,"San Lucas","Kevin Kaarl",824706,https://open.spotify.com/track/75UMtPC77vqKRwfSuYuNPO
191,Lost,"Frank Ocean",824207,https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723
192,Freaks,"Surf Curse",822431,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
193,"jealousy, jealousy","Olivia Rodrigo",822151,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
194,happier,"Olivia Rodrigo",820356,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
195,Falling,"Harry Styles",818600,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
196,"Mr. Brightside","The Killers",816808,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
197,"favorite crime","Olivia Rodrigo",815616,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
198,"Take Me To Church",Hozier,813781,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
199,"Money Trees","Kendrick Lamar",810121,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
200,"Gangsta's Paradise",Coolio,807236,https://open.spotify.com/track/1DIXPcTDzTj8ZMHt3PDt8p
